15 49    0.0
14 0    0.0
14 1    1.3
14 2    2.6
14 3    3.9
14 4    5.2
14 5    6.4
14 6    7.6
14 7    8.8
14 8    9.9
14 9   11.0
14 10   12.1
14 11   13.1
14 12   14.0
14 13   14.9
14 14   15.7
14 15   16.4
14 16   17.1
14 17   17.7
14 18   18.2
14 19   18.7
14 20   19.1
14 21   19.4
14 22   19.6
14 23   19.7
14 24   19.8
14 25   19.8
14 26   19.7
14 27   19.6
14 28   19.4
14 29   19.1
14 30   18.7
14 31   18.2
14 32   17.7
14 33   17.1
14 34   16.4
14 35   15.7
14 36   14.9
14 37   14.0
14 38   13.1
14 39   12.1
14 40   11.0
14 41    9.9
14 42    8.8
14 43    7.6
14 44    6.4
14 45    5.2
14 46    3.9
14 47    2.6
14 48    1.3
14 49    0.0
13 0    0.0
13 1    1.2
13 2    2.5
13 3    3.7
13 4    4.9
13 5    6.1
13 6    7.2
13 7    8.4
13 8    9.4
13 9   10.5
13 10   11.5
13 11   12.4
13 12   13.3
13 13   14.1
13 14   14.9
13 15   15.6
13 16   16.2
13 17   16.8
13 18   17.3
13 19   17.7
13 20   18.1
13 21   18.4
13 22   18.6
13 23   18.7
13 24   18.8
13 25   18.8
13 26   18.7
13 27   18.6
13 28   18.4
13 29   18.1
13 30   17.7
13 31   17.3
13 32   16.8
13 33   16.2
13 34   15.6
13 35   14.9
13 36   14.1
13 37   13.3
13 38   12.4
13 39   11.5
13 40   10.5
13 41    9.4
13 42    8.4
13 43    7.2
13 44    6.1
13 45    4.9
13 46    3.7
13 47    2.5
13 48    1.2
13 49    0.0
12 0    0.0
12 1    1.2
12 2    2.3
12 3    3.5
12 4    4.6
12 5    5.7
12 6    6.8
12 7    7.9
12 8    8.9
12 9    9.9
12 10   10.8
12 11   11.7
12 12   12.5
12 13   13.3
12 14   14.0
12 15   14.7
12 16   15.3
12 17   15.8
12 18   16.3
12 19   16.7
12 20   17.0
12 21   17.3
12 22   17.5
12 23   17.6
12 24   17.7
12 25   17.7
12 26   17.6
12 27   17.5
12 28   17.3
12 29   17.0
12 30   16.7
12 31   16.3
12 32   15.8
12 33   15.3
12 34   14.7
12 35   14.0
12 36   13.3
12 37   12.5
12 38   11.7
12 39   10.8
12 40    9.9
12 41    8.9
12 42    7.9
12 43    6.8
12 44    5.7
12 45    4.6
12 46    3.5
12 47    2.3
12 48    1.2
12 49    0.0
11 0    0.0
11 1    1.1
11 2    2.2
11 3    3.2
11 4    4.3
11 5    5.3
11 6    6.4
11 7    7.3
11 8    8.3
11 9    9.2
11 10   10.1
11 11   10.9
11 12   11.7
11 13   12.4
11 14   13.1
11 15   13.7
11 16   14.2
11 17   14.7
11 18   15.2
11 19   15.6
11 20   15.9
11 21   16.1
11 22   16.3
11 23   16.5
11 24   16.5
11 25   16.5
11 26   16.5
11 27   16.3
11 28   16.1
11 29   15.9
11 30   15.6
11 31   15.2
11 32   14.7
11 33   14.2
11 34   13.7
11 35   13.1
11 36   12.4
11 37   11.7
11 38   10.9
11 39   10.1
11 40    9.2
11 41    8.3
11 42    7.3
11 43    6.4
11 44    5.3
11 45    4.3
11 46    3.2
11 47    2.2
11 48    1.1
11 49    0.0
10 0    0.0
10 1    1.0
10 2    2.0
10 3    3.0
10 4    4.0
10 5    4.9
10 6    5.9
10 7    6.8
10 8    7.7
10 9    8.5
10 10    9.3
10 11   10.1
10 12   10.8
10 13   11.5
10 14   12.1
10 15   12.6
10 16   13.2
10 17   13.6
10 18   14.0
10 19   14.4
10 20   14.7
10 21   14.9
10 22   15.1
10 23   15.2
10 24   15.3
10 25   15.3
10 26   15.2
10 27   15.1
10 28   14.9
10 29   14.7
10 30   14.4
10 31   14.0
10 32   13.6
10 33   13.2
10 34   12.6
10 35   12.1
10 36   11.5
10 37   10.8
10 38   10.1
10 39    9.3
10 40    8.5
10 41    7.7
10 42    6.8
10 43    5.9
10 44    4.9
10 45    4.0
10 46    3.0
10 47    2.0
10 48    1.0
10 49    0.0
9 0    0.0
9 1    0.9
9 2    1.8
9 3    2.7
9 4    3.6
9 5    4.5
9 6    5.4
9 7    6.2
9 8    7.0
9 9    7.8
9 10    8.5
9 11    9.2
9 12    9.9
9 13   10.5
9 14   11.0
9 15   11.6
9 16   12.0
9 17   12.5
9 18   12.8
9 19   13.1
9 20   13.4
9 21   13.6
9 22   13.8
9 23   13.9
9 24   14.0
9 25   14.0
9 26   13.9
9 27   13.8
9 28   13.6
9 29   13.4
9 30   13.1
9 31   12.8
9 32   12.5
9 33   12.0
9 34   11.6
9 35   11.0
9 36   10.5
9 37    9.9
9 38    9.2
9 39    8.5
9 40    7.8
9 41    7.0
9 42    6.2
9 43    5.4
9 44    4.5
9 45    3.6
9 46    2.7
9 47    1.8
9 48    0.9
9 49    0.0
8 0    0.0
8 1    0.8
8 2    1.7
8 3    2.5
8 4    3.3
8 5    4.1
8 6    4.8
8 7    5.6
8 8    6.3
8 9    7.0
8 10    7.7
8 11    8.3
8 12    8.9
8 13    9.4
8 14    9.9
8 15   10.4
8 16   10.8
8 17   11.2
8 18   11.6
8 19   11.8
8 20   12.1
8 21   12.3
8 22   12.4
8 23   12.5
8 24   12.6
8 25   12.6
8 26   12.5
8 27   12.4
8 28   12.3
8 29   12.1
8 30   11.8
8 31   11.6
8 32   11.2
8 33   10.8
8 34   10.4
8 35    9.9
8 36    9.4
8 37    8.9
8 38    8.3
8 39    7.7
8 40    7.0
8 41    6.3
8 42    5.6
8 43    4.8
8 44    4.1
8 45    3.3
8 46    2.5
8 47    1.7
8 48    0.8
8 49    0.0
7 0    0.0
7 1    0.7
7 2    1.5
7 3    2.2
7 4    2.9
7 5    3.6
7 6    4.3
7 7    4.9
7 8    5.6
7 9    6.2
7 10    6.8
7 11    7.3
7 12    7.9
7 13    8.4
7 14    8.8
7 15    9.2
7 16    9.6
7 17    9.9
7 18   10.2
7 19   10.5
7 20   10.7
7 21   10.9
7 22   11.0
7 23   11.1
7 24   11.1
7 25   11.1
7 26   11.1
7 27   11.0
7 28   10.9
7 29   10.7
7 30   10.5
7 31   10.2
7 32    9.9
7 33    9.6
7 34    9.2
7 35    8.8
7 36    8.4
7 37    7.9
7 38    7.3
7 39    6.8
7 40    6.2
7 41    5.6
7 42    4.9
7 43    4.3
7 44    3.6
7 45    2.9
7 46    2.2
7 47    1.5
7 48    0.7
7 49    0.0
6 0    0.0
6 1    0.6
6 2    1.3
6 3    1.9
6 4    2.5
6 5    3.1
6 6    3.7
6 7    4.3
6 8    4.8
6 9    5.4
6 10    5.9
6 11    6.4
6 12    6.8
6 13    7.2
6 14    7.6
6 15    8.0
6 16    8.3
6 17    8.6
6 18    8.9
6 19    9.1
6 20    9.3
6 21    9.4
6 22    9.5
6 23    9.6
6 24    9.6
6 25    9.6
6 26    9.6
6 27    9.5
6 28    9.4
6 29    9.3
6 30    9.1
6 31    8.9
6 32    8.6
6 33    8.3
6 34    8.0
6 35    7.6
6 36    7.2
6 37    6.8
6 38    6.4
6 39    5.9
6 40    5.4
6 41    4.8
6 42    4.3
6 43    3.7
6 44    3.1
6 45    2.5
6 46    1.9
6 47    1.3
6 48    0.6
6 49    0.0
5 0    0.0
5 1    0.5
5 2    1.1
5 3    1.6
5 4    2.1
5 5    2.6
5 6    3.1
5 7    3.6
5 8    4.1
5 9    4.5
5 10    4.9
5 11    5.3
5 12    5.7
5 13    6.1
5 14    6.4
5 15    6.7
5 16    7.0
5 17    7.2
5 18    7.4
5 19    7.6
5 20    7.8
5 21    7.9
5 22    8.0
5 23    8.1
5 24    8.1
5 25    8.1
5 26    8.1
5 27    8.0
5 28    7.9
5 29    7.8
5 30    7.6
5 31    7.4
5 32    7.2
5 33    7.0
5 34    6.7
5 35    6.4
5 36    6.1
5 37    5.7
5 38    5.3
5 39    4.9
5 40    4.5
5 41    4.1
5 42    3.6
5 43    3.1
5 44    2.6
5 45    2.1
5 46    1.6
5 47    1.1
5 48    0.5
5 49    0.0
4 0    0.0
4 1    0.4
4 2    0.9
4 3    1.3
4 4    1.7
4 5    2.1
4 6    2.5
4 7    2.9
4 8    3.3
4 9    3.6
4 10    4.0
4 11    4.3
4 12    4.6
4 13    4.9
4 14    5.2
4 15    5.4
4 16    5.6
4 17    5.8
4 18    6.0
4 19    6.2
4 20    6.3
4 21    6.4
4 22    6.5
4 23    6.5
4 24    6.5
4 25    6.5
4 26    6.5
4 27    6.5
4 28    6.4
4 29    6.3
4 30    6.2
4 31    6.0
4 32    5.8
4 33    5.6
4 34    5.4
4 35    5.2
4 36    4.9
4 37    4.6
4 38    4.3
4 39    4.0
4 40    3.6
4 41    3.3
4 42    2.9
4 43    2.5
4 44    2.1
4 45    1.7
4 46    1.3
4 47    0.9
4 48    0.4
4 49    0.0
3 0    0.0
3 1    0.3
3 2    0.6
3 3    1.0
3 4    1.3
3 5    1.6
3 6    1.9
3 7    2.2
3 8    2.5
3 9    2.7
3 10    3.0
3 11    3.2
3 12    3.5
3 13    3.7
3 14    3.9
3 15    4.1
3 16    4.2
3 17    4.4
3 18    4.5
3 19    4.6
3 20    4.7
3 21    4.8
3 22    4.9
3 23    4.9
3 24    4.9
3 25    4.9
3 26    4.9
3 27    4.9
3 28    4.8
3 29    4.7
3 30    4.6
3 31    4.5
3 32    4.4
3 33    4.2
3 34    4.1
3 35    3.9
3 36    3.7
3 37    3.5
3 38    3.2
3 39    3.0
3 40    2.7
3 41    2.5
3 42    2.2
3 43    1.9
3 44    1.6
3 45    1.3
3 46    1.0
3 47    0.6
3 48    0.3
3 49    0.0
2 0    0.0
2 1    0.2
2 2    0.4
2 3    0.6
2 4    0.9
2 5    1.1
2 6    1.3
2 7    1.5
2 8    1.7
2 9    1.8
2 10    2.0
2 11    2.2
2 12    2.3
2 13    2.5
2 14    2.6
2 15    2.7
2 16    2.8
2 17    2.9
2 18    3.0
2 19    3.1
2 20    3.2
2 21    3.2
2 22    3.3
2 23    3.3
2 24    3.3
2 25    3.3
2 26    3.3
2 27    3.3
2 28    3.2
2 29    3.2
2 30    3.1
2 31    3.0
2 32    2.9
2 33    2.8
2 34    2.7
2 35    2.6
2 36    2.5
2 37    2.3
2 38    2.2
2 39    2.0
2 40    1.8
2 41    1.7
2 42    1.5
2 43    1.3
2 44    1.1
2 45    0.9
2 46    0.6
2 47    0.4
2 48    0.2
2 49    0.0
1 0    0.0
1 1    0.1
1 2    0.2
1 3    0.3
1 4    0.4
1 5    0.5
1 6    0.6
1 7    0.7
1 8    0.8
1 9    0.9
1 10    1.0
1 11    1.1
1 12    1.2
1 13    1.2
1 14    1.3
1 15    1.4
1 16    1.4
1 17    1.5
1 18    1.5
1 19    1.6
1 20    1.6
1 21    1.6
1 22    1.6
1 23    1.6
1 24    1.7
1 25    1.7
1 26    1.6
1 27    1.6
1 28    1.6
1 29    1.6
1 30    1.6
1 31    1.5
1 32    1.5
1 33    1.4
1 34    1.4
1 35    1.3
1 36    1.2
1 37    1.2
1 38    1.1
1 39    1.0
1 40    0.9
1 41    0.8
1 42    0.7
1 43    0.6
1 44    0.5
1 45    0.4
1 46    0.3
1 47    0.2
1 48    0.1
1 49    0.0
0 0    0.0
0 1    0.0
0 2    0.0
0 3    0.0
0 4    0.0
0 5    0.0
0 6    0.0
0 7    0.0
0 8    0.0
0 9    0.0
0 10    0.0
0 11    0.0
0 12    0.0
0 13    0.0
0 14    0.0
0 15    0.0
0 16    0.0
0 17    0.0
0 18    0.0
0 19    0.0
0 20    0.0
0 21    0.0
0 22    0.0
0 23    0.0
0 24    0.0
0 25    0.0
0 26    0.0
0 27    0.0
0 28    0.0
0 29    0.0
0 30    0.0
0 31    0.0
0 32    0.0
0 33    0.0
0 34    0.0
0 35    0.0
0 36    0.0
0 37    0.0
0 38    0.0
0 39    0.0
0 40    0.0
0 41    0.0
0 42    0.0
0 43    0.0
0 44    0.0
0 45    0.0
0 46    0.0
0 47    0.0
0 48    0.0
0 49    0.0
